ABB [GOLD] nf=64 down_streak=1 vol=0.9x sret=-0.3% rsi=62 distSMA200=-25% distHigh60=-22% atr=3.5% | close10d[5370,5327,5160,5129,5140,5119,5188,5411,5476,5461] vol5d[0.5x,0.4x,0.7x,0.8x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>3.19 & weekly_close_loc>0.74 & weekly_range_pct>5.15 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>2.67 & roc_60<=-11.53 & rs_sector_60d>-13.91 & weekly_close_loc>0.71 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_252<=-5.37 & weekly_close_loc>0.74 & weekly_range_pct>4.48 | hit_15pc_20d:atr_20_pct>2.98 & n_sub_3_range_7d<=3.5 & weekly_close_loc>0.73 & weekly_close_vs_sma20<=-3.68
HFCL [GOLD] nf=102 down_streak=1 vol=1.0x sret=-0.7% rsi=46 distSMA200=-32% distHigh60=-30% atr=4.6% | close10d[83,84,80,80,79,78,78,80,82,81] vol5d[1.3x,0.9x,0.8x,1.0x,1.0x] | patterns: hit_10pc_20d:atr_20_pct>3.72 & roc_60<=-14.78 & weekly_close_loc>0.66 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d<=-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252<=-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5 | hit_10pc_20d:dist_high_10<=-3.88 & roc_60<=12.78 & weekly_close_loc>0.41 & weekly_range_pct>7.9
SJVN [GOLD] nf=66 down_streak=1 vol=0.8x sret=-0.7% rsi=57 distSMA200=-23% distHigh60=-19% atr=3.6% | close10d[87,88,86,86,86,85,86,88,92,91] vol5d[0.5x,0.7x,0.8x,1.4x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:atr_20_pct>3.19 & weekly_close_loc>0.74 & weekly_range_pct>5.15 | hit_10pc_20d:atr_20_pct>3.43 & close_loc<=0.44 & weekly_close_loc>0.67 & weekly_range_pct<=11.61 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>2.35 & roc_20<=3.54 & weekly_close_loc>0.5 & weekly_range_pct>7.0
SOBHA [GOLD] nf=39 down_streak=0 vol=0.8x sret=+0.4% rsi=63 distSMA200=-24% distHigh60=-23% atr=3.3% | close10d[1211,1242,1208,1225,1217,1204,1224,1217,1241,1245] vol5d[0.3x,0.6x,1.2x,1.2x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97 | hit_10pc_20d:atr_20_pct>2.44 & dist_sma_200<=-21.3 & weekly_close_vs_sma20<=0.12 | hit_15pc_20d:atr_20_pct>3.04 & vol_5d_vs_20d<=1.58 & weekly_close_loc>0.69 & weekly_range_pct>5.68 | hit_25pc_30d:atr_20_pct>3.27 & dist_high_252<=-39.08 & weekly_close_vs_sma20<=21.67
SAMMAANCAP [GOLD] nf=100 down_streak=1 vol=0.9x sret=-2.0% rsi=48 distSMA200=-28% distHigh60=-33% atr=4.8% | close10d[116,117,112,110,109,108,105,110,113,111] vol5d[0.8x,1.1x,1.1x,1.2x,0.9x] | patterns: hit_10pc_20d:roc_5<=3.64 & weekly_close_loc>0.51 & weekly_range_pct<=14.16 & weekly_range_pct>9.06 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d<=-22.12 & weekly_close_loc>0.44 | hit_15pc_20d:atr_20_pct>4.4 & rs_sector_60d<=27.53 & weekly_close_loc>0.46 & weekly_range_pct>9.47 | hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252<=-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5 | hit_10pc_20d:dist_high_10<=-3.88 & roc_60<=12.78 & weekly_close_loc>0.41 & weekly_range_pct>7.9
SHYAMMETL [GOLD] nf=50 down_streak=1 vol=0.9x sret=-0.8% rsi=80 distSMA200=+9% distHigh60=-2% atr=3.5% | close10d[758,824,816,803,819,825,817,845,860,852] vol5d[0.8x,0.8x,1.8x,1.1x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:atr_20_pct>3.43 & close_loc<=0.44 & weekly_close_loc>0.67 & weekly_range_pct<=11.61 | hit_15pc_20d:n_sub_3_range_7d<=2.5 & weekly_close_loc>0.71 | hit_10pc_20d:atr_20_pct>2.44 & weekly_close_loc>0.72 & weekly_close_vs_sma20>0.12 & weekly_range_pct>5.15
STARHEALTH [ENTERPRISE-Dryup] nf=61 down_streak=0 vol=0.9x sret=+0.8% rsi=46 distSMA200=-30% distHigh60=-27% atr=4.0% | close10d[369,367,365,365,353,354,358,354,356,359] vol5d[1.0x,0.8x,0.9x,0.8x,0.9x] | patterns: hit_10pc_20d:dist_high_120<=-38.87 & dist_sma_50<=-12.07 & rs_market_60d<=-14.48 | hit_10pc_20d:dist_high_252<=-41.99 & dist_high_60<=-24.97 & weekly_close_loc>0.15 & weekly_close_vs_sma20<=2.23 | hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_10pc_20d:dist_high_252<=-43.48 & dist_sma_200<=24.12 & rs_sector_60d>-40.44
SUNTV [GOLD] nf=87 down_streak=0 vol=0.9x sret=+1.6% rsi=66 distSMA200=-15% distHigh60=-11% atr=3.9% | close10d[565,570,561,579,575,570,570,578,612,622] vol5d[0.5x,0.3x,0.6x,1.4x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>2.59 & weekly_close_loc>0.68 & weekly_range_pct>8.52 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:atr_20_pct>3.35 & close_loc>0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51 | hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:roc_60<=31.97 & weekly_close_loc>0.59 & weekly_close_vs_sma20<=8.87 & weekly_range_pct>9.47
MFSL [ENTERPRISE-Dryup] nf=69 down_streak=0 vol=0.7x sret=+1.8% rsi=68 distSMA200=+2% distHigh60=-4% atr=3.1% | close10d[1025,1037,1040,1086,1062,1053,1040,1076,1102,1122] vol5d[0.1x,1.3x,0.4x,0.4x,0.7x] | patterns: hit_15pc_20d:roc_5<=11.75 & weekly_close_loc>0.54 & weekly_range_pct>14.98 | hit_10pc_20d:dist_sma_20<=9.12 & weekly_close_loc>0.48 & weekly_range_pct>16.49 | hit_10pc_20d:atr_5_vs_20<=1.58 & weekly_close_loc>0.49 & weekly_range_pct>13.88 | hit_10pc_20d:atr_20_pct>2.23 & weekly_close_loc>0.55 & weekly_range_pct>13.3 | hit_15pc_20d:atr_20_pct<=3.43 & weekly_close_loc>0.7 & weekly_range_pct>15.35
SYNGENE [ENTERPRISE-Dryup] nf=29 down_streak=1 vol=0.6x sret=-0.2% rsi=60 distSMA200=-13% distHigh60=-21% atr=2.9% | close10d[689,680,678,682,677,666,675,683,706,704] vol5d[0.5x,3.3x,0.4x,0.7x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>2.67 & roc_60<=-11.53 & rs_sector_60d>-13.91 & weekly_close_loc>0.71 | hit_10pc_20d:atr_20_pct<=2.98 & dist_high_10<=-1.16 & weekly_close_loc>0.8 & weekly_range_pct>6.74 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_252<=-5.37 & weekly_close_loc>0.74 & weekly_range_pct>4.48 | hit_10pc_20d:atr_20_pct>2.54 & dist_sma_20<=4.01 & weekly_close_loc>0.75 & weekly_close_vs_sma20<=13.7 | hit_15pc_20d:atr_20_pct>2.67 & dist_sma_50>-9.62 & roc_60<=-15.42 & weekly_close_loc>0.71
SUPREMEIND [GOLD] nf=76 down_streak=0 vol=0.8x sret=+1.9% rsi=50 distSMA200=-28% distHigh60=-28% atr=3.8% | close10d[3399,3390,3319,3334,3357,3344,3345,3421,3430,3494] vol5d[0.4x,0.5x,1.0x,1.1x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>3.59 & dist_high_60<=-22.1 & slope_sma_20<=-1.3 & weekly_close_loc>0.7 | hit_10pc_20d:atr_20_pct>3.72 & roc_60<=-14.78 & weekly_close_loc>0.66 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d<=-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>3.19 & weekly_close_loc>0.74 & weekly_range_pct>5.15 | hit_10pc_20d:atr_20_pct>2.35 & roc_20<=3.54 & weekly_close_loc>0.5 & weekly_range_pct>7.0
TARIL [GOLD-baseline] nf=112 down_streak=1 vol=0.9x sret=-0.5% rsi=57 distSMA200=+5% distHigh60=-32% atr=7.1% | close10d[411,421,394,390,384,374,390,422,445,443] vol5d[0.5x,1.2x,1.1x,1.1x,0.9x] | patterns: hit_10pc_20d:atr_5_vs_20<=1.2 & slope_sma_50<=0.77 & weekly_close_loc>0.62 & weekly_range_pct>11.78 | hit_10pc_20d:atr_5_vs_20<=1.58 & weekly_close_loc>0.49 & weekly_range_pct>13.88 | hit_10pc_20d:atr_20_pct>3.35 & close_loc<=0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51 | hit_10pc_20d:atr_20_pct>2.23 & weekly_close_loc>0.55 & weekly_range_pct>13.3 | hit_10pc_20d:atr_20_pct>3.72 & roc_60<=-14.78 & weekly_close_loc>0.66
TATAELXSI [GOLD] nf=25 down_streak=0 vol=0.9x sret=+0.2% rsi=42 distSMA200=-22% distHigh60=-23% atr=3.0% | close10d[5638,5624,5504,5420,5304,5237,5174,5269,5366,5377] vol5d[0.9x,1.0x,1.1x,1.3x,0.9x] | patterns: hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97 | hit_10pc_20d:atr_20_pct>2.44 & dist_sma_200<=-21.3 & weekly_close_vs_sma20<=0.12 | hit_10pc_20d:dist_high_20<=-3.93 & weekly_close_loc>0.59 & weekly_range_pct<=9.47 & weekly_range_pct>5.47 | hit_15pc_20d:dist_sma_200<=-16.39 & roc_60<=-12.56 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73
TATAINVEST [ENTERPRISE-Dryup] nf=28 down_streak=1 vol=0.2x sret=-0.8% rsi=60 distSMA200=-4% distHigh60=-12% atr=5.3% | close10d[620,638,623,613,617,611,610,618,627,622] vol5d[0.2x,0.1x,0.1x,0.2x,0.2x] | patterns: hit_10pc_20d:atr_20_pct>4.28 & weekly_close_loc<=0.67 & weekly_close_loc>0.35 | hit_15pc_20d:atr_20_pct>4.63 & weekly_close_loc<=0.61 & weekly_close_loc>0.38 | hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d>12.5 & weekly_close_loc>0.41 | hit_25pc_30d:atr_20_pct>4.59 & weekly_close_loc>0.39 & weekly_range_pct<=12.83 | hit_15pc_20d:atr_20_pct>3.2 & dist_sma_200<=19.12 & weekly_close_loc>0.42
SONACOMS [ENTERPRISE-Dryup] nf=62 down_streak=0 vol=0.5x sret=+0.1% rsi=52 distSMA200=-20% distHigh60=-16% atr=3.8% | close10d[522,518,512,508,505,486,486,494,508,508] vol5d[0.8x,0.4x,0.7x,0.6x,0.5x] | patterns: hit_10pc_20d:atr_20_pct>3.19 & weekly_close_loc>0.74 & weekly_range_pct>5.15 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=49.25 & slope_sma_20>-1.3 & weekly_close_loc>0.7 | hit_10pc_20d:atr_20_pct>3.43 & close_loc<=0.44 & weekly_close_loc>0.67 & weekly_range_pct<=11.61 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:roc_5<=2.59 & weekly_close_loc>0.48 & weekly_range_pct<=16.49 & weekly_range_pct>6.77
SWANCORP [ENTERPRISE-Dryup] nf=115 down_streak=1 vol=0.8x sret=-0.5% rsi=51 distSMA200=-30% distHigh60=-46% atr=5.9% | close10d[447,445,427,413,405,398,394,411,422,420] vol5d[0.5x,0.6x,0.7x,0.9x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>3.35 & close_loc<=0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51 | hit_15pc_20d:dist_high_20<=-3.94 & rs_sector_60d<=-5.19 & weekly_close_loc>0.59 & weekly_range_pct>10.06 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d<=-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_15pc_20d:atr_20_pct>4.4 & rs_sector_60d<=27.53 & weekly_close_loc>0.46 & weekly_range_pct>9.47
TEGA [ENTERPRISE-Dryup] nf=85 down_streak=0 vol=0.3x sret=+0.5% rsi=63 distSMA200=-19% distHigh60=-21% atr=4.5% | close10d[1342,1359,1330,1320,1303,1277,1292,1350,1362,1369] vol5d[0.3x,0.4x,0.5x,0.6x,0.3x] | patterns: hit_10pc_20d:atr_20_pct>2.59 & weekly_close_loc>0.68 & weekly_range_pct>8.52 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:atr_20_pct>3.35 & close_loc>0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51 | hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:atr_20_pct>3.19 & weekly_close_loc>0.74 & weekly_range_pct>5.15
RAMCOCEM [ENTERPRISE-Dryup] nf=27 down_streak=1 vol=0.5x sret=-0.8% rsi=52 distSMA200=-3% distHigh60=-15% atr=3.1% | close10d[876,872,863,855,820,802,831,840,856,849] vol5d[1.7x,1.6x,1.0x,0.6x,0.5x] | patterns: hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252<=-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5 | hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:atr_20_pct>2.35 & roc_20<=3.54 & weekly_close_loc>0.5 & weekly_range_pct>7.0 | hit_10pc_20d:atr_20_pct>2.67 & roc_60<=-11.53 & rs_sector_60d>-13.91 & weekly_close_loc>0.71 | hit_15pc_20d:atr_20_pct>3.04 & vol_5d_vs_20d>1.58 & weekly_close_loc>0.69 & weekly_range_pct>5.68
SPLPETRO [GOLD] nf=88 down_streak=0 vol=1.2x sret=+1.7% rsi=67 distSMA200=-17% distHigh60=-12% atr=4.0% | close10d[595,599,574,570,579,575,588,599,611,621] vol5d[0.8x,1.5x,1.3x,1.2x,1.2x] | patterns: hit_10pc_20d:atr_20_pct>3.35 & close_loc<=0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51 | hit_10pc_20d:atr_20_pct>2.59 & weekly_close_loc>0.68 & weekly_range_pct>8.52 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:roc_60<=31.97 & weekly_close_loc>0.59 & weekly_close_vs_sma20<=8.87 & weekly_range_pct>9.47
TIINDIA [GOLD-baseline] nf=50 down_streak=0 vol=0.9x sret=+1.1% rsi=70 distSMA200=-23% distHigh60=-22% atr=3.9% | close10d[2650,2702,2715,2882,2918,2927,2834,2872,2859,2891] vol5d[0.7x,0.7x,1.1x,0.8x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97 | hit_10pc_20d:atr_20_pct>2.44 & dist_sma_200<=-21.3 & weekly_close_vs_sma20<=0.12 | hit_15pc_20d:atr_20_pct>2.29 & dist_high_252<=-37.13 & rs_sector_60d<=-4.87 | hit_25pc_30d:atr_20_pct>3.27 & dist_high_252<=-39.08 & weekly_close_vs_sma20<=21.67
TIMKEN [ENTERPRISE-Dryup] nf=27 down_streak=0 vol=0.5x sret=+1.0% rsi=74 distSMA200=-22% distHigh60=-16% atr=2.7% | close10d[2615,2578,2582,2581,2585,2577,2589,2663,2675,2702] vol5d[0.4x,0.4x,0.6x,0.9x,0.5x] | patterns: hit_10pc_20d:atr_20_pct>2.67 & roc_60<=-11.53 & rs_sector_60d>-13.91 & weekly_close_loc>0.71 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_252<=-5.37 & weekly_close_loc>0.74 & weekly_range_pct>4.48 | hit_10pc_20d:dist_high_252<=-43.48 & dist_sma_200<=24.12 & rs_sector_60d>-40.44 | hit_10pc_20d:atr_20_pct>2.44 & dist_sma_200<=-21.3 & weekly_close_vs_sma20<=0.12 | hit_15pc_20d:atr_20_pct>2.67 & dist_sma_50>-9.62 & roc_60<=-15.42 & weekly_close_loc>0.71
TMPV [ENTERPRISE-Dryup] nf=16 down_streak=0 vol=0.8x sret=+1.1% rsi=66 distSMA200=-21% distHigh60=-15% atr=2.5% | close10d[440,446,446,446,460,451,455,468,470,475] vol5d[1.1x,0.7x,0.9x,0.8x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>2.38 & dist_high_252<=-5.37 & weekly_close_loc>0.74 & weekly_range_pct>4.48 | hit_10pc_20d:dist_high_252<=-29.29 & dist_sma_200>-21.1 & rs_market_20d>-3.65 & weekly_close_loc>0.8 | hit_15pc_20d:atr_20_pct>2.28 & slope_sma_20<=0.21 & weekly_close_loc>0.8 | hit_15pc_20d:dist_high_120<=-25.79 & n_sub_75v_20d<=13.5 & rs_market_20d<=4.47 | hit_10pc_20d:dist_high_120<=-25.59 & roc_5>-0.71 & vol_5d_vs_20d>0.68
TRITURBINE [GOLD-baseline] nf=106 down_streak=0 vol=0.6x sret=+0.2% rsi=56 distSMA200=-15% distHigh60=-28% atr=6.8% | close10d[536,614,566,530,520,514,509,576,567,568] vol5d[0.5x,0.4x,4.7x,0.9x,0.6x] | patterns: hit_10pc_20d:atr_5_vs_20<=1.2 & slope_sma_50<=0.77 & weekly_close_loc>0.62 & weekly_range_pct>11.78 | hit_15pc_20d:roc_5<=11.75 & weekly_close_loc>0.54 & weekly_range_pct>14.98 | hit_10pc_20d:atr_5_vs_20<=1.58 & weekly_close_loc>0.49 & weekly_range_pct>13.88 | hit_10pc_20d:rs_sector_20d<=-6.57 & weekly_close_loc>0.55 & weekly_range_pct>9.62 | hit_10pc_20d:atr_20_pct>2.23 & weekly_close_loc>0.55 & weekly_range_pct>13.3
TTML [ENTERPRISE-Dryup] nf=86 down_streak=1 vol=0.7x sret=-0.2% rsi=44 distSMA200=-22% distHigh60=-28% atr=5.0% | close10d[60,61,61,60,61,61,59,60,61,61] vol5d[1.0x,0.7x,0.6x,0.6x,0.7x] | patterns: hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:dist_high_252<=-41.99 & dist_high_60<=-24.97 & weekly_close_loc>0.15 & weekly_close_vs_sma20<=2.23 | hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42
UNIONBANK [ENTERPRISE-Dryup] nf=31 down_streak=1 vol=0.6x sret=-0.4% rsi=57 distSMA200=-2% distHigh60=-6% atr=3.3% | close10d[113,114,110,111,110,110,109,114,116,115] vol5d[0.6x,0.5x,0.9x,1.0x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>3.19 & weekly_close_loc>0.74 & weekly_range_pct>5.15 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_252<=-5.37 & weekly_close_loc>0.74 & weekly_range_pct>4.48 | hit_10pc_20d:atr_20_pct>2.44 & weekly_close_loc>0.72 & weekly_close_vs_sma20>0.12 & weekly_range_pct>5.15 | hit_15pc_20d:atr_20_pct>2.67 & roc_60>-15.42 & weekly_close_loc>0.71 & weekly_range_pct>7.25 | hit_10pc_20d:dist_high_252<=-29.29 & dist_sma_200>-21.1 & rs_market_20d>-3.65 & weekly_close_loc>0.8
SUZLON [GOLD] nf=71 down_streak=0 vol=0.8x sret=+1.1% rsi=71 distSMA200=-8% distHigh60=-11% atr=4.5% | close10d[52,55,53,54,54,55,54,55,58,58] vol5d[0.7x,0.9x,0.7x,1.3x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>2.59 & weekly_close_loc>0.68 & weekly_range_pct>8.52 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:atr_20_pct>3.35 & close_loc>0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51 | hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:atr_20_pct>3.19 & weekly_close_loc>0.74 & weekly_range_pct>5.15
UNOMINDA [GOLD] nf=63 down_streak=1 vol=1.0x sret=-3.4% rsi=79 distSMA200=-4% distHigh60=-14% atr=3.9% | close10d[871,871,856,855,861,903,936,982,1013,978] vol5d[1.9x,1.8x,1.1x,0.9x,1.0x] | patterns: hit_10pc_20d:atr_5_vs_20<=1.58 & weekly_close_loc>0.49 & weekly_range_pct>13.88 | hit_10pc_20d:atr_20_pct>2.23 & weekly_close_loc>0.55 & weekly_range_pct>13.3 | hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252<=-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5 | hit_15pc_20d:atr_20_pct>2.99 & weekly_close_loc>0.53 & weekly_close_vs_sma20<=8.14 & weekly_range_pct>11.93 | hit_10pc_20d:roc_60<=31.97 & weekly_close_loc>0.59 & weekly_close_vs_sma20<=8.87 & weekly_range_pct>9.47
USHAMART [GOLD] nf=75 down_streak=0 vol=0.9x sret=+0.9% rsi=69 distSMA200=-10% distHigh60=-17% atr=4.3% | close10d[331,333,323,319,316,306,306,316,325,328] vol5d[0.5x,0.5x,1.1x,1.3x,0.9x] | patterns: hit_10pc_20d:roc_5<=4.11 & weekly_close_loc>0.74 & weekly_range_pct>8.64 | hit_10pc_20d:atr_20_pct>2.59 & weekly_close_loc>0.68 & weekly_range_pct>8.52 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252<=-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5 | hit_10pc_20d:atr_20_pct>3.35 & close_loc>0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51
VBL [ENTERPRISE-Dryup] nf=87 down_streak=0 vol=0.8x sret=+1.5% rsi=81 distSMA200=-8% distHigh60=-17% atr=4.1% | close10d[491,488,482,485,478,488,507,532,541,549] vol5d[0.5x,0.7x,1.0x,0.7x,0.8x] | patterns: hit_10pc_20d:atr_5_vs_20<=1.2 & slope_sma_50<=0.77 & weekly_close_loc>0.62 & weekly_range_pct>11.78 | hit_10pc_20d:atr_20_pct>2.59 & weekly_close_loc>0.68 & weekly_range_pct>8.52 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:atr_20_pct>3.43 & roc_5>5.1 & weekly_close_loc>0.67 & weekly_range_pct>11.61 | hit_10pc_20d:atr_20_pct>3.35 & close_loc>0.39 & weekly_close_loc>0.64 & weekly_range_pct>8.51
TECHNOE [GOLD-baseline] nf=109 down_streak=1 vol=1.2x sret=-2.7% rsi=58 distSMA200=-30% distHigh60=-42% atr=6.1% | close10d[961,957,902,916,906,901,921,931,1032,1005] vol5d[0.8x,0.8x,0.9x,5.0x,1.2x] | patterns: hit_15pc_20d:roc_5<=11.75 & weekly_close_loc>0.54 & weekly_range_pct>14.98 | hit_10pc_20d:dist_sma_20<=9.12 & weekly_close_loc>0.48 & weekly_range_pct>16.49 | hit_10pc_20d:atr_5_vs_20<=1.58 & weekly_close_loc>0.49 & weekly_range_pct>13.88 | hit_10pc_20d:atr_20_pct>2.23 & weekly_close_loc>0.55 & weekly_range_pct>13.3 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d<=-22.12 & weekly_close_loc>0.44
VIJAYA [ENTERPRISE-Dryup] nf=41 down_streak=1 vol=0.4x sret=-5.9% rsi=60 distSMA200=+10% distHigh60=-17% atr=7.6% | close10d[1055,1054,1031,1016,1005,1014,1067,1086,1120,1054] vol5d[0.3x,1.1x,0.4x,1.0x,0.4x] | patterns: hit_10pc_20d:n_sub_3_range_7d<=1.5 & roc_5<=10.44 & weekly_close_loc>0.16 & weekly_range_pct>12.8 | hit_15pc_20d:slope_sma_50<=0.45 & weekly_close_loc>0.22 & weekly_range_pct>12.8 | hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29
TATATECH [GOLD] nf=68 down_streak=1 vol=1.0x sret=-0.8% rsi=37 distSMA200=-29% distHigh60=-27% atr=3.5% | close10d[671,672,654,647,642,637,628,648,671,666] vol5d[1.2x,1.3x,1.2x,1.3x,1.0x] | patterns: hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d<=-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252<=-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5 | hit_10pc_20d:atr_20_pct>2.56 & roc_20<=29.31 & weekly_close_loc>0.71 & weekly_range_pct>7.89 | hit_10pc_20d:atr_20_pct>3.43 & close_loc<=0.44 & weekly_close_loc>0.67 & weekly_range_pct<=11.61
